図表：１－１－１（刑法犯認知・検挙状況）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
年次,S21,S22,S23,S24,S25,S26,S27,S28,S29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,その他の店舗強盗,125,133,108,96,104,66,40,109,95,70,,,,,,,,,,,,,,,,,,,,,,,,,,
,,侵入強盗その他,62,66,82,52,45,62,49,85,68,92,,,,,,,,,,,,,,,,,,,,,,,,,,
,非侵入強盗,,1372,1116,1187,1129,1111,1034,968,1079,1299,1391,,,,,,,,,,,,,,,,,,,,,,,,,,
,,途中強盗,19,26,14,8,6,5,2,16,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,
,,タクシー強盗,101,79,88,80,71,65,70,53,81,74,,,,,,,,,,,,,,,,,,,,,,,,,,
,,自動車強盗,24,29,12,18,18,31,22,39,29,46,,,,,,,,,,,,,,,,,,,,,,,,,,
,,路上強盗,478,348,375,361,350,322,272,292,436,439,,,,,,,,,,,,,,,,,,,,,,,,,,
,,非侵入強盗その他,750,634,698,662,666,611,602,679,750,821,,,,,,,,,,,,,,,,,,,,,,,,,,
検挙率(％),,,80.5,82.1,87.2,87.8,97.2,99.3,92.3,90.5,92.5,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,
,侵入強盗,,76.9,86.2,86.5,87.2,101,99.7,96.6,91.5,95.5,90,,,,,,,,,,,,,,,,,,,,,,,,,,
,,金融機関強盗,96.3,92.3,94.1,92.3,118.2,100,100,90.9,90,100,,,,,,,,,,,,,,,,,,,,,,,,,,
,,住宅強盗,77.7,93.9,73.9,85,99.3,97.9,92.2,87.8,98.2,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,コンビニ強盗,78.1,78.4,90.2,86.8,99.2,99.1,104.1,94.9,96.6,99,,,,,,,,,,,,,,,,,,,,,,,,,,
,,その他の店舗強盗,73,85.8,96.9,88.5,100,106.5,102.2,98.6,87.5,96.4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,侵入強盗その他,69.4,100,84.6,91.5,112.1,97.4,86.5,84.6,98,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,
,非侵入強盗,,82.4,80.2,87.6,88,95.7,99.2,90.9,90.1,91.4,91,,,,,,,,,,,,,,,,,,,,,,,,,,
,,途中強盗,66.7,180,71.4,80,80,133.3,33.3,116.7,66.7,150,,,,,,,,,,,,,,,,,,,,,,,,,,
,,タクシー強盗,94.8,95.7,94.7,96.7,96.2,109.8,91.5,100,105.1,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,
,,自動車強盗,80,92.3,66.7,90.9,70,90.5,90.5,91.2,83.3,86.1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,路上強盗,67.2,58.3,74.8,74.1,88.9,102.5,83.6,81.5,80.9,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,
,,非侵入強盗その他,92.2,94,94.7,94,100,96.5,94.2,92.1,95.9,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：２－１－２－２（強盗に伴う身体犯の認知件数）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
認知件数(件),,,2332,1852,1787,1511,1397,1138,1148,1361,1370,1428,,,,,,,,,,,,,,,,,,,,,,,,,,
,うち強盗に伴う身体犯の認知件数,,846,749,728,703,644,505,553,649,684,720,,,,,,,,,,,,,,,,,,,,,,,,,,
,,強盗殺人・致死,17,20,25,21,16,19,14,22,19,18,,,,,,,,,,,,,,,,,,,,,,,,,,
,,強盗傷人,809,701,667,649,585,462,511,611,627,684,,,,,,,,,,,,,,,,,,,,,,,,,,
,,強盗・不同意性交等,20,28,36,33,43,24,28,16,38,18,,,,,,,,,,,,,,,,,,,,,,,,,,
※　「強盗に伴う身体犯」とは、強盗殺人・致死、強盗傷人及び強盗・不同意性交等をいう。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：２－１－２－３（年齢層別強盗検挙人員、人口10万人当たり年齢層別強盗検挙人員）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
検挙人員（人）,,,1984,1704,1732,1604,1654,1460,1322,1601,1780,1813,,,,,,,,,,,,,,,,,,,,,,,,,,
,14-19歳,,340,269,269,270,341,235,245,341,481,513,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,4.7,3.8,3.8,3.9,5,3.5,3.7,5.2,7.4,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,
,20-29歳,,578,494,505,504,531,509,403,497,542,535,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,4.6,3.9,4,4,4.2,4,3.2,3.9,4.2,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,
,30-39歳,,381,331,328,265,260,255,194,243,224,250,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,2.5,2.2,2.2,1.8,1.8,1.8,1.4,1.8,1.7,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,
,40-49歳,,295,229,269,222,213,163,177,166,186,192,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,1.6,1.2,1.4,1.2,1.2,0.9,1,1,1.1,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,
,50-59歳,,185,174,181,166,146,119,161,168,169,162,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,1.2,1.1,1.1,1,0.9,0.7,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
,60-69歳,,137,126,112,107,86,104,69,100,85,87,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,0.7,0.7,0.7,0.7,0.5,0.7,0.5,0.7,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
,70歳以上,,68,81,68,70,77,75,73,86,93,74,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：２－１－３－１（放火認知・検挙状況）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
認知件数（件）,,914,959,891,840,786,749,781,766,758,706,,,,,,,,,,,,,,,,,,,,,,,,,,,
検挙件数（件）,,686,715,702,658,700,664,644,655,648,567,,,,,,,,,,,,,,,,,,,,,,,,,,,
検挙人員（人）,,577,579,537,519,582,534,532,576,511,500,,,,,,,,,,,,,,,,,,,,,,,,,,,
検挙率（％）,,75.1,74.6,78.8,78.3,89.1,88.7,82.5,85.5,85.5,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：２－１－３－２（年齢層別放火検挙人員、人口10万人当たり年齢層別放火検挙人員）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
検挙人員（人）,,,577,579,537,519,582,534,532,576,511,500,,,,,,,,,,,,,,,,,,,,,,,,,,
,14-19歳,,54,46,37,31,34,30,40,45,31,29,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,0.8,0.6,0.5,0.4,0.5,0.5,0.6,0.7,0.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
,20-29歳,,111,89,97,97,110,88,84,78,85,102,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,0.9,0.7,0.8,0.8,0.9,0.7,0.7,0.6,0.7,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
,30-39歳,,88,115,84,79,87,93,91,105,80,85,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,0.6,0.8,0.6,0.5,0.6,0.7,0.7,0.8,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
,40-49歳,,114,114,100,87,109,92,99,116,93,91,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,0.6,0.6,0.5,0.5,0.6,0.5,0.6,0.7,0.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
,50-59歳,,97,86,99,87,110,104,107,93,106,92,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,0.6,0.5,0.6,0.5,0.7,0.6,0.6,0.5,0.6,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
,60-69歳,,62,73,60,84,68,68,61,55,53,51,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,0.3,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
,70歳以上,,51,56,60,54,64,59,50,84,63,50,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：２－１－４－１（不同意性交等認知・検挙状況）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
認知件数(件),,989,1109,1307,1405,1332,1388,1655,2711,3936,4177,,,,,,,,,,,,,,,,,,,,,,,,,,,
検挙件数(件),,970,1027,1190,1311,1297,1330,1401,2073,3376,3645,,,,,,,,,,,,,,,,,,,,,,,,,,,
検挙人員(人),,875,910,1088,1178,1177,1251,1339,1875,3086,3371,,,,,,,,,,,,,,,,,,,,,,,,,,,
検挙率（％）,,98.1,92.6,91,93.3,97.4,95.8,84.7,76.5,85.8,87.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：２－１－４－２（被疑者と被害者の関係別不同意性交等検挙件数）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
検挙件数(件),,,926,977,1165,1275,1278,1315,1369,2038,3326,3592,,,,,,,,,,,,,,,,,,,,,,,,,,
,面識なし,,398,395,410,395,397,373,360,569,888,936,,,,,,,,,,,,,,,,,,,,,,,,,,
,面識あり,,528,582,755,880,881,942,1009,1469,2438,2656,,,,,,,,,,,,,,,,,,,,,,,,,,
,,知人、友人等,266,291,360,409,378,413,469,698,1233,1358,,,,,,,,,,,,,,,,,,,,,,,,,,
,,職場関係者,80,89,96,115,120,142,128,214,343,353,,,,,,,,,,,,,,,,,,,,,,,,,,
,,親族,71,87,143,197,197,205,206,249,301,340,,,,,,,,,,,,,,,,,,,,,,,,,,
,,その他,111,115,156,159,186,182,206,308,561,605,,,,,,,,,,,,,,,,,,,,,,,,,,
※　解決事件を除く。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
※　「知人、友人等」には元配偶者、交際相手（元を含む）を含む。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：２－１－４－３（年齢層別不同意性交等検挙人員、人口10万人当たり年齢層別不同意性交等検挙人員）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
検挙人員（人）,,,875,910,1088,1178,1177,1251,1339,1875,3086,3371,,,,,,,,,,,,,,,,,,,,,,,,,,
,14-19歳,,115,109,148,144,134,150,186,199,311,314,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,1.6,1.5,2.1,2.1,2,2.3,2.8,3,4.8,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,
,20-29歳,,288,315,333,386,352,392,428,559,1037,1211,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,2.3,2.5,2.6,3,2.8,3.1,3.4,4.4,8.1,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,
,30-39歳,,233,239,266,281,305,307,290,470,743,827,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,1.5,1.6,1.8,1.9,2.1,2.2,2.1,3.5,5.6,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,
,40-49歳,,146,148,203,222,225,239,251,337,585,560,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,0.8,0.8,1.1,1.2,1.2,1.3,1.4,2,3.6,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,
,50-59歳,,50,48,85,89,101,98,117,190,249,270,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,0.3,0.3,0.5,0.5,0.6,0.6,0.7,1.1,1.4,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
,60歳以上,,43,51,53,56,60,65,67,120,161,189,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：２－１－５－１（不同意わいせつ認知・検挙状況）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
認知件数（件）,,6188,5809,5340,4900,4154,4283,4708,6096,6992,7193,,,,,,,,,,,,,,,,,,,,,,,,,,,
検挙件数（件）,,4207,4320,4288,3999,3766,3868,4062,4813,5857,6059,,,,,,,,,,,,,,,,,,,,,,,,,,,
検挙人員（人）,,2799,2837,2923,2926,2760,2903,3067,3804,4450,4732,,,,,,,,,,,,,,,,,,,,,,,,,,,
検挙率（％）,,68,74.4,80.3,81.6,90.7,90.3,86.3,79,83.8,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：２－１－５－２（被疑者と被害者の関係別不同意わいせつ検挙件数）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
検挙件数（件）,,,4087,4218,4232,3945,3716,3824,4018,4754,5775,5997,,,,,,,,,,,,,,,,,,,,,,,,,,
,面識なし,,2916,2934,2858,2501,2236,2218,2283,2645,3184,3183,,,,,,,,,,,,,,,,,,,,,,,,,,
,面識あり,,1171,1284,1374,1444,1480,1606,1735,2109,2591,2814,,,,,,,,,,,,,,,,,,,,,,,,,,
,,知人、友人等,445,476,479,541,425,507,567,698,817,977,,,,,,,,,,,,,,,,,,,,,,,,,,
,,職場関係者,262,318,369,298,362,358,415,547,673,715,,,,,,,,,,,,,,,,,,,,,,,,,,
,,親族,89,104,162,184,212,268,272,291,342,363,,,,,,,,,,,,,,,,,,,,,,,,,,
,,その他,375,386,364,421,481,473,481,573,759,759,,,,,,,,,,,,,,,,,,,,,,,,,,
※　解決事件を除く。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
※　知人、友人等には元配偶者、交際相手（元を含む）が含まれている。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：２－１－５－３（年齢層別不同意わいせつ検挙人員、人口10万人当たり年齢層別不同意わいせつ検挙人員）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
検挙人員（人）,,,2799,2837,2923,2926,2760,2903,3067,3804,4450,4732,,,,,,,,,,,,,,,,,,,,,,,,,,
,14-19歳,,410,381,351,340,271,274,330,360,439,491,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,5.7,5.4,5,4.9,4,4.1,5,5.5,6.7,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,
,20-24歳,,363,347,328,333,294,350,306,403,480,548,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,5.9,5.6,5.2,5.2,4.7,5.6,4.9,6.5,7.7,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,
,25-29歳,,329,342,325,343,362,330,347,434,463,541,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,5.1,5.4,5.2,5.4,5.7,5.2,5.4,6.7,7.1,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,
,30-39歳,,619,667,690,675,618,633,701,822,921,911,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,4,4.4,4.7,4.7,4.3,4.6,5.1,6.1,6.9,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,
,40-49歳,,468,475,556,500,527,553,571,705,816,918,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,2.5,2.5,3,2.7,2.9,3.1,3.3,4.2,5,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,
,50-59歳,,280,295,297,299,311,297,370,484,624,619,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,1.8,1.9,1.8,1.8,1.9,1.7,2.1,2.7,3.4,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,
,60-69歳,,213,196,218,222,185,226,223,270,349,346,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,1.2,1.1,1.3,1.4,1.2,1.5,1.5,1.8,2.4,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,
,70歳以上,,117,134,158,214,192,240,219,326,358,358,,,,,,,,,,,,,,,,,,,,,,,,,,
,,人口10万人当たり,0.5,0.5,0.6,0.8,0.7,0.8,0.8,1.1,1.2,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：２－１－６－１（略取誘拐・人身売買認知・検挙状況）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
認知件数(件）,,228,239,304,293,337,389,390,526,588,606,,,,,,,,,,,,,,,,,,,,,,,,,,,
,うち人身売買,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
検挙件数(件）,,201,234,283,268,335,365,369,473,556,566,,,,,,,,,,,,,,,,,,,,,,,,,,,
,うち人身売買,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
検挙人員(人）,,185,186,257,235,266,376,377,473,485,536,,,,,,,,,,,,,,,,,,,,,,,,,,,
,うち人身売買,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
検挙率（％）,,88.2,97.9,93.1,91.5,99.4,93.8,94.6,89.9,94.6,93.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
,うち人身売買,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：２－１－６－２（未就学児童・小学生・中学生・高校生被害の略取誘拐・人身売買罪名別認知件数）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未就学児童被害認知件数,,32,21,36,29,31,28,38,77,89,71,,,,,,,,,,,,,,,,,,,,,,,,,,,
,未成年者略取誘拐,29,17,32,25,28,24,37,75,86,69,,,,,,,,,,,,,,,,,,,,,,,,,,,
,わいせつ目的略取誘拐,3,4,2,2,2,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,その他,0,0,2,2,1,2,0,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
小学生被害認知件数,,67,50,65,77,66,66,69,106,101,96,,,,,,,,,,,,,,,,,,,,,,,,,,,
,未成年者略取誘拐,44,34,47,48,48,43,53,84,83,71,,,,,,,,,,,,,,,,,,,,,,,,,,,
,わいせつ目的略取誘拐,23,16,18,28,18,20,16,18,15,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
,その他,0,0,0,1,0,3,0,4,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
中学生被害認知件数,,35,40,79,64,91,107,109,164,183,195,,,,,,,,,,,,,,,,,,,,,,,,,,,
,未成年者略取誘拐,28,29,64,49,61,74,78,131,128,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
,わいせつ目的略取誘拐,7,11,15,15,30,33,30,33,53,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
,その他,0,0,0,0,0,0,1,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
高校生被害認知件数,,35,42,59,65,79,84,90,101,121,146,,,,,,,,,,,,,,,,,,,,,,,,,,,
,未成年者略取誘拐,20,26,48,47,61,66,69,76,95,121,,,,,,,,,,,,,,,,,,,,,,,,,,,
,わいせつ目的略取誘拐,13,16,10,16,18,16,21,23,22,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
,その他,2,0,1,2,0,2,0,2,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表２－１－６－３（未就学児童・小学生・中学生・高校生被害の未成年者略取誘拐・わいせつ目的略取誘拐の被疑者と被害者の関係別検挙件数）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未成年者略取誘拐検挙件数,未就学児童,,,24,19,25,20,29,20,34,57,79,53,,,,,,,,,,,,,,,,,,,,,,,,,
,,面識あり,,19,17,21,18,25,16,31,55,78,53,,,,,,,,,,,,,,,,,,,,,,,,,
,,,うち親族,16,16,18,17,22,14,29,53,77,50,,,,,,,,,,,,,,,,,,,,,,,,,
,,面識なし,,5,2,4,2,4,4,3,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
,小学生,,,36,29,39,39,46,34,47,68,68,66,,,,,,,,,,,,,,,,,,,,,,,,,
,,面識あり,,18,12,21,25,25,21,30,46,49,46,,,,,,,,,,,,,,,,,,,,,,,,,
,,,うち親族,11,7,14,13,14,10,12,30,33,36,,,,,,,,,,,,,,,,,,,,,,,,,
,,面識なし,,18,17,18,14,21,13,17,22,19,20,,,,,,,,,,,,,,,,,,,,,,,,,
,中学生,,,27,27,56,42,63,69,73,113,117,146,,,,,,,,,,,,,,,,,,,,,,,,,
,,面識あり,,10,15,35,23,28,42,40,68,74,90,,,,,,,,,,,,,,,,,,,,,,,,,
,,,うち親族,1,2,1,0,1,2,0,4,7,3,,,,,,,,,,,,,,,,,,,,,,,,,
,,面識なし,,17,12,21,19,35,27,33,45,43,56,,,,,,,,,,,,,,,,,,,,,,,,,
,高校生,,,17,20,49,44,61,61,68,76,88,108,,,,,,,,,,,,,,,,,,,,,,,,,
,,面識あり,,10,14,33,30,36,39,56,46,60,76,,,,,,,,,,,,,,,,,,,,,,,,,
,,,うち親族,1,0,1,1,2,0,4,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,
,,面識なし,,7,6,16,14,25,22,12,30,28,32,,,,,,,,,,,,,,,,,,,,,,,,,
わいせつ目的略取誘拐検挙件数,未就学児童,,,3,4,2,2,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,面識あり,,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,,うち親族,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,面識なし,,3,3,2,2,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,小学生,,,24,15,20,29,17,20,14,17,17,20,,,,,,,,,,,,,,,,,,,,,,,,,
,,面識あり,,3,4,5,5,6,5,4,5,8,7,,,,,,,,,,,,,,,,,,,,,,,,,
,,,うち親族,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,面識なし,,21,11,15,24,11,15,10,12,9,13,,,,,,,,,,,,,,,,,,,,,,,,,
,中学生,,,6,11,12,15,28,35,27,34,51,38,,,,,,,,,,,,,,,,,,,,,,,,,
,,面識あり,,4,1,2,5,7,19,13,20,30,20,,,,,,,,,,,,,,,,,,,,,,,,,
,,,うち親族,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,面識なし,,2,10,10,10,21,16,14,14,21,18,,,,,,,,,,,,,,,,,,,,,,,,,
,高校生,,,12,13,12,13,17,17,19,21,22,18,,,,,,,,,,,,,,,,,,,,,,,,,
,,面識あり,,0,4,5,3,5,4,7,5,8,3,,,,,,,,,,,,,,,,,,,,,,,,,
,,,うち親族,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,
,,面識なし,,12,9,7,10,12,13,12,16,14,15,,,,,,,,,,,,,,,,,,,,,,,,,
※　解決事件を除く。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
図表：２－２－０－１（重要窃盗犯認知・検挙状況）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,年次,H28,H29,H30,R元,R2,R3,R4,R5,R6,R7,,,,,,,,,,,,,,,,,,,,,,,,,
区分,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
重要窃盗犯,,,認知件数(件),95302,89753,76574,69645,51604,44076,44150,51984,51118,55688,,,,,,,,,,,,,,,,,,,,,,,,,
,,,検挙件数(件),52040,49627,45960,42722,36244,32177,25686,26704,28480,27812,,,,,,,,,,,,,,,,,,,,,,,,,
